UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,3,2010,17,4282302,2197499,2084803,1673325,1577294,350784,340147,27254,26516,88007,84020,4831,4595,53298,52231,1720850,1623726,375208,364617,41692,41004,107972,102933,9891,9582,1773640,1688615,1285854,1216217,333189,323108,20053,19750,85023,81143,3583,3414,45938,44983,1326870,1256258,354351,344323,31705,31488,102746,97843,7756,7510,423859,396188,387471,361077,17595,17039,7201,6766,2984,2877,1248,1181,7360,7248,393980,367468,20857,20294,9987,9516,5226,5090,2135,2072
R,3,2010,18,4341518,2226293,2115225,1699950,1605199,352681,343124,28197,27287,88287,83676,4928,4561,52250,51378,1746390,1650745,375808,366384,43322,42062,107778,102460,10020,9611,1801722,1722397,1311400,1247237,335296,326216,20917,20568,85398,80843,3738,3434,44973,44099,1351379,1286343,355280,346236,33220,32523,102653,97436,7940,7623,424571,392828,388550,357962,17385,16908,7280,6719,2889,2833,1190,1127,7277,7279,395011,364402,20528,20148,10102,9539,5125,5024,2080,1988
R,3,2010,19,4459238,2291751,2167487,1754483,1647223,361103,351490,28895,27873,90383,85546,5017,4895,51870,50460,1800382,1691817,383317,373459,44228,42996,110215,104429,10311,9990,1859269,1772976,1358654,1287938,343362,334510,21342,20883,87435,82647,3752,3666,44724,43332,1398257,1326285,362518,353439,33865,33142,105069,99311,8132,7886,432482,394511,395829,359285,17741,16980,7553,6990,2948,2899,1265,1229,7146,7128,402125,365532,20799,20020,10363,9854,5146,5118,2179,2104
R,3,2010,20,4460140,2294916,2165224,1758829,1646347,360900,350923,29437,27926,90623,86503,4957,4816,50170,48709,1803216,1689333,381699,371534,45043,43140,109530,104798,10115,9716,1867701,1779931,1367544,1294906,343726,334549,21807,21128,87759,83811,3724,3685,43141,41852,1405759,1331862,361471,352174,34646,33609,104580,100040,7990,7760,427215,385293,391285,351441,17174,16374,7630,6798,2864,2692,1233,1131,7029,6857,397457,357471,20228,19360,10397,9531,4950,4758,2125,1956
R,3,2010,21,4327065,2226713,2100352,1713433,1602856,340027,331227,28333,26923,93220,88835,4944,4554,46756,45957,1754680,1643223,358745,349996,43301,41833,111225,106223,9838,9283,1811380,1731065,1332676,1265283,323693,316026,20813,20404,90442,86192,3699,3495,40057,39665,1367971,1300183,339584,332149,33057,32697,106463,101699,7754,7424,415333,369287,380757,337573,16334,15201,7520,6519,2778,2643,1245,1059,6699,6292,386709,343040,19161,17847,10244,9136,4762,4524,2084,1859
R,3,2010,22,4310152,2217306,2092846,1714698,1603344,331692,324274,28353,26773,92732,89466,4943,4613,44888,44376,1754164,1642305,349326,342126,43303,41536,109803,106304,9718,9162,1800123,1723762,1331204,1265621,315828,309430,20986,20078,89980,86879,3704,3568,38421,38186,1364983,1299160,330707,324614,33339,32238,105114,101896,7682,7380,417183,369084,383494,337723,15864,14844,7367,6695,2752,2587,1239,1045,6467,6190,389181,343145,18619,17512,9964,9298,4689,4408,2036,1782
R,3,2010,23,4278002,2203105,2074897,1709758,1594884,323347,314721,27974,26320,93445,91581,4839,4542,43742,42849,1748142,1632341,339867,331672,43063,41098,110172,107670,9574,8969,1786925,1709677,1326944,1260480,307657,300173,20532,19639,90786,89053,3624,3508,37382,36824,1359696,1292637,321528,314532,32999,31864,105644,103415,7564,7208,416180,365220,382814,334404,15690,14548,7442,6681,2659,2528,1215,1034,6360,6025,388446,339704,18339,17140,10064,9234,4528,4255,2010,1761
R,3,2010,24,4346701,2242352,2104349,1744657,1618442,323929,315587,28319,26417,97839,97063,4990,4633,42618,42207,1781841,1655175,339660,331761,43497,41468,114259,113017,9715,9154,1816829,1737571,1352073,1281976,308593,301357,20807,19848,95251,94525,3754,3620,36351,36245,1383734,1313475,321704,315011,33304,32384,109879,108732,7691,7447,425523,366778,392584,336466,15336,14230,7512,6569,2588,2538,1236,1013,6267,5962,398107,341700,17956,16750,10193,9084,4380,4285,2024,1707
R,3,2010,25,4314385,2224943,2089442,1732836,1607821,316939,307726,27995,26184,101033,102088,5124,4594,41016,41029,1768516,1643468,331588,322934,42884,41115,117112,117898,9741,9057,1794253,1723446,1334972,1271319,301747,294022,20476,19708,98321,99589,3826,3624,34911,35184,1365297,1301848,313861,306795,32738,32092,112652,113704,7682,7331,430690,365996,397864,336502,15192,13704,7519,6476,2712,2499,1298,970,6105,5845,403219,341620,17727,16139,10146,9023,4460,4194,2059,1726
R,3,2010,26,4290338,2215695,2074643,1725365,1591973,313278,304487,27536,25826,104413,107845,5150,4650,39953,39862,1759961,1626359,327227,318906,42330,40506,120010,123388,9864,9180,1774248,1707998,1316742,1254551,298071,290790,19983,19467,101815,105386,3825,3678,33812,34126,1345914,1283926,309470,302849,32147,31633,115662,119266,7796,7477,441447,366645,408623,337422,15207,13697,7553,6359,2598,2459,1325,972,6141,5736,414047,342433,17757,16057,10183,8873,4348,4122,2068,1703
R,3,2010,27,4358405,2249822,2108583,1754040,1617922,314099,306759,28351,25856,109304,113802,5025,4638,39003,39606,1787661,1651970,327680,320974,42967,40558,124436,129307,9597,9231,1786946,1731538,1324758,1270342,298608,292804,20345,19604,106526,111294,3648,3631,33061,33863,1353159,1299337,309621,304646,32459,31815,120037,125167,7504,7534,462876,377045,429282,347580,15491,13955,8006,6252,2778,2508,1377,1007,5942,5743,434502,352633,18059,16328,10508,8743,4399,4140,2093,1697
R,3,2010,28,4349681,2223565,2126116,1733692,1626218,306499,310708,26609,24341,113947,120864,5240,5000,37578,38985,1765569,1659115,319095,324904,40640,38442,129238,136562,10105,9916,1757671,1746844,1301687,1277031,290506,296026,18722,18198,111193,118345,3850,3973,31713,33271,1328451,1304982,300583,307710,30238,29928,124875,132372,7984,8166,465894,379272,432005,349187,15993,14682,7887,6143,2754,2519,1390,1027,5865,5714,437118,354133,18512,17194,10402,8514,4363,4190,2121,1750
R,3,2010,29,4420706,2248627,2172079,1753772,1658034,307952,319421,26766,24558,118153,126908,5529,5092,36455,38066,1784242,1689882,320181,333423,40092,37953,133280,142394,10609,10129,1774242,1787780,1313721,1304693,291717,304147,18699,18353,115267,124179,4055,4049,30783,32359,1339252,1331581,301382,315534,29689,29414,128895,138077,8488,8380,474385,384299,440051,353341,16235,15274,8067,6205,2886,2729,1474,1043,5672,5707,444990,358301,18799,17889,10403,8539,4385,4317,2121,1749
R,3,2010,30,4298075,2186854,2111221,1706228,1608140,297483,311541,25351,23219,118785,127450,5467,4972,33540,35899,1734161,1638033,308955,324817,37711,35787,132576,142229,10089,9657,1716098,1733670,1269229,1260957,281368,296302,17491,17161,115908,124810,4004,3980,28098,30460,1292390,1286133,290278,307038,27648,27522,128306,138119,8024,8030,470756,377551,436999,347183,16115,15239,7860,6058,2877,2640,1463,992,5442,5439,441771,351900,18677,17779,10063,8265,4270,4110,2065,1627
R,3,2010,31,4094599,2083472,2011127,1628649,1530186,277039,294338,24111,21859,117152,127015,5365,4784,31156,32945,1654638,1557530,287616,306398,35546,33616,130096,140668,9602,9045,1628691,1646864,1206185,1195379,261657,279255,16595,16128,114338,124426,3962,3810,25954,27866,1227620,1218319,269786,288922,25933,25762,125964,136729,7576,7538,454781,364263,422464,334807,15382,15083,7516,5731,2814,2589,1403,974,5202,5079,427018,339211,17830,17476,9613,7854,4132,3939,2026,1507
R,3,2010,32,4014608,2042305,1972303,1603024,1504060,264915,284891,23495,21537,116243,126062,5208,4653,29420,31100,1627523,1529901,274818,296132,34326,32474,128572,139170,9178,8709,1589376,1607616,1181876,1168285,249649,269819,16069,15915,113538,123545,3799,3662,24445,26390,1202010,1190034,257180,278795,24849,24988,124678,135399,7204,7143,452929,364687,421148,335775,15266,15072,7426,5622,2705,2517,1409,991,4975,4710,425513,339867,17638,17337,9477,7486,3894,3771,1974,1566
R,3,2010,33,3902991,1982687,1920304,1555433,1462374,252246,274942,22917,20805,119183,128214,5160,4544,27748,29425,1578441,1486746,261278,285528,33180,31233,131043,140744,8960,8346,1539329,1556702,1142222,1127089,238074,260335,15609,15294,116594,125717,3833,3506,22997,24761,1161076,1147438,244916,268634,23935,23855,127223,136968,7131,6774,443358,363602,413211,335285,14172,14607,7308,5511,2589,2497,1327,1038,4751,4664,417365,339308,16362,16894,9245,7378,3820,3776,1829,1572
R,3,2010,34,3876867,1967414,1909453,1541663,1451888,249025,273185,22332,20394,123045,131282,4952,4448,26397,28256,1563535,1475290,257604,283091,32158,30449,134259,143297,8600,8152,1527580,1547046,1131432,1117353,235013,258555,15114,15094,120571,128853,3614,3465,21836,23726,1149305,1136836,241409,266347,23139,23360,130649,139651,6748,6630,439834,362407,410231,334535,14012,14630,7218,5300,2474,2429,1338,983,4561,4530,414230,338454,16195,16744,9019,7089,3610,3646,1852,1522
R,3,2010,35,3939491,1998060,1941431,1570337,1482094,248372,274067,21814,19886,126632,133395,4895,4305,26010,27684,1591705,1505032,256779,283668,31528,29824,137817,145218,8455,7888,1563434,1580493,1164454,1148455,234729,259675,14885,14668,124194,130987,3620,3387,21552,23321,1181950,1167582,240989,267163,22785,22862,134281,141736,6696,6511,434626,360938,405883,333639,13643,14392,6929,5218,2438,2408,1275,918,4458,4363,409755,337450,15790,16505,8743,6962,3536,3482,1759,1377
R,3,2010,36,3810833,1924326,1886507,1509193,1437352,240837,268299,20950,19508,124210,130859,4581,4189,24555,26300,1529411,1459037,248542,277328,30321,29083,134833,142251,7919,7509,1515641,1539528,1127281,1116512,228037,254278,14435,14602,121908,128626,3484,3301,20496,22209,1143894,1134617,233767,261291,22185,22594,131550,138967,6421,6164,408685,346979,381912,320840,12800,14021,6515,4906,2302,2233,1097,888,4059,4091,385517,324420,14775,16037,8136,6489,3283,3284,1498,1345
R,3,2010,37,3977046,2005488,1971558,1572009,1503491,254380,282400,21673,20086,127571,134784,4635,4211,25220,26586,1592696,1525354,262128,291469,31427,30093,138457,146164,8075,7562,1592060,1619334,1185896,1177978,241275,268086,15135,15072,125188,132443,3471,3319,21095,22436,1202923,1196234,247077,275115,23240,23436,135085,142736,6481,6224,413428,352224,386113,325513,13105,14314,6538,5014,2383,2341,1164,892,4125,4150,389773,329120,15051,16354,8187,6657,3372,3428,1594,1338
R,3,2010,38,4146196,2087522,2058674,1653343,1586646,258619,289114,21574,20488,124227,131560,4515,4179,25244,26687,1674056,1608582,266298,297926,31634,30623,134991,143010,7950,7679,1688983,1713770,1281272,1268240,245913,274940,15245,15464,121992,129205,3408,3275,21153,22646,1298375,1286643,251626,281822,23647,24017,131812,139598,6424,6342,398539,344904,372071,318406,12706,14174,6329,5024,2235,2355,1107,904,4091,4041,375681,321939,14672,16104,7987,6606,3179,3412,1526,1337
R,3,2010,39,4379667,2197939,2181728,1752124,1692685,269085,304577,22231,21140,123980,131722,4557,4375,25962,27229,1773444,1715086,276939,313692,32707,31845,134921,143027,8125,7956,1797002,1835192,1378252,1373224,255954,289942,15819,16181,121697,129359,3476,3431,21804,23055,1395951,1391991,261806,297056,24591,25236,131629,139538,6596,6553,400937,346536,373872,319461,13131,14635,6412,4959,2283,2363,1081,944,4158,4174,377493,323095,15133,16636,8116,6609,3292,3489,1529,1403
R,3,2010,40,4360600,2199308,2161292,1760310,1684408,265610,295967,21578,20488,122428,129617,4572,4320,24810,26492,1780633,1705993,273019,304521,31760,31323,132807,140607,8053,7866,1803810,1821289,1391288,1370599,252659,281938,15373,15544,120217,127313,3553,3465,20720,22430,1408015,1388695,258118,288591,23923,24714,129594,137205,6601,6543,395498,340003,369022,313809,12951,14029,6205,4944,2211,2304,1019,855,4090,4062,372618,317298,14901,15930,7837,6609,3213,3402,1452,1323
R,3,2010,41,4099358,2056367,2042991,1648517,1596276,246171,275501,20726,19449,114256,123576,4033,3929,22664,24260,1667076,1616077,252683,283183,30475,29760,123512,133352,7224,7190,1693321,1725838,1310132,1303393,234202,262640,14754,14659,112259,121425,3072,3139,18902,20582,1325355,1319995,238910,268572,22982,23461,120624,130270,5903,6025,363046,317153,338385,292883,11969,12861,5972,4790,1997,2151,961,790,3762,3678,341721,296082,13773,14611,7493,6299,2888,3082,1321,1165
R,3,2010,42,4071931,2038249,2033682,1638394,1589747,246147,279905,20177,19682,107769,117289,3988,3964,21774,23095,1656233,1608512,252417,287089,29708,29614,116520,126510,7026,7181,1683849,1721434,1307915,1301535,234416,267038,14558,15001,105755,115237,3059,3166,18146,19457,1322547,1317177,238925,272455,22625,23476,113692,123528,5755,5989,354400,312248,330479,288212,11731,12867,5619,4681,2014,2052,929,798,3628,3638,333686,291335,13492,14634,7083,6138,2828,2982,1271,1192
R,3,2010,43,4093481,2042788,2050693,1648323,1613210,246933,280566,20114,19935,102118,110219,3953,3863,21347,22900,1665774,1631769,252959,287747,29656,30185,110614,119152,6979,6963,1701884,1747875,1330456,1333610,235548,268226,14614,15297,100218,108291,3092,3074,17956,19377,1344944,1349161,239925,273685,22771,24111,107941,116317,5740,5786,340904,302818,317867,279600,11385,12340,5500,4638,1900,1928,861,789,3391,3523,320830,282608,13034,14062,6885,6074,2673,2835,1239,1177
R,3,2010,44,4263428,2128624,2134804,1713201,1675303,262916,297632,21245,20711,105151,113358,4084,3939,22027,23861,1731056,1694694,269102,304827,31363,31519,113792,122594,7171,7260,1785093,1829917,1393554,1394194,251148,284932,15606,15981,103169,111403,3145,3131,18471,20276,1408340,1410467,255604,290372,24245,25375,110995,119731,5881,6050,343531,304887,319647,281109,11768,12700,5639,4730,1982,1955,939,808,3556,3585,322716,284227,13498,14455,7118,6144,2797,2863,1290,1210
R,3,2010,45,4547459,2267326,2280133,1837139,1802317,274648,312694,21882,22075,106858,114461,4161,4135,22638,24451,1855649,1821994,280554,319768,32639,33795,115629,123716,7411,7512,1925907,1973619,1518993,1519028,263261,300441,16248,17327,104843,112426,3302,3333,19260,21064,1534597,1535791,267651,305993,25537,27570,112790,120810,6158,6324,341419,306514,318146,283289,11387,12253,5634,4748,2015,2035,859,802,3378,3387,321052,286203,12903,13775,7102,6225,2839,2906,1253,1188
R,3,2010,46,4517314,2234959,2282355,1819410,1815085,263138,303587,21710,21936,104133,113459,4050,3992,22518,24296,1837794,1834665,269018,310507,32730,33707,112641,122631,7214,7333,1915512,1987523,1522214,1542987,252097,291708,16371,17209,102304,111515,3277,3202,19249,20902,1537729,1559620,256484,297094,25965,27538,110059,119809,6088,6140,319447,294832,297196,272098,11041,11879,5339,4727,1829,1944,773,790,3269,3394,300065,275045,12534,13413,6765,6169,2582,2822,1126,1193
R,3,2010,47,4516073,2233632,2282441,1822485,1821907,261189,300651,21269,21465,102525,110089,3915,3956,22249,24373,1840571,1841631,266748,307396,32376,33818,111035,118988,6984,7221,1928179,1997674,1538207,1559061,250708,289034,16184,17005,100685,108214,3182,3265,19213,21095,1553681,1575971,254891,294311,25952,27937,108447,116281,5941,6146,305453,284767,284278,262846,10481,11617,5085,4460,1840,1875,733,691,3036,3278,286890,265660,11857,13085,6424,5881,2588,2707,1043,1075
R,3,2010,48,4526715,2236408,2290307,1842376,1842186,254312,296751,20896,21501,93176,102322,3829,3711,21819,23836,1860179,1861499,259621,303335,32089,33857,101328,110808,6829,6859,1945727,2019894,1571605,1592531,244624,286009,16039,17127,91424,100529,3094,3013,18941,20685,1586892,1609098,248656,291189,25905,28072,98911,108238,5790,5799,290681,270413,270771,249655,9688,10742,4857,4374,1752,1793,735,698,2878,3151,273287,252401,10965,12146,6184,5785,2417,2570,1039,1060
R,3,2010,49,4591347,2261628,2329719,1859691,1871801,261004,302687,20669,21901,94533,105407,3826,3843,21905,24080,1877491,1891166,266387,309258,31910,34617,102767,113960,6856,6977,1977695,2060726,1595394,1623313,251321,291939,15945,17719,92816,103593,3130,3167,19089,20995,1610763,1640026,255467,297160,25923,29053,100357,111343,5840,5953,283933,268993,264297,248488,9683,10748,4724,4182,1717,1814,696,676,2816,3085,266728,251140,10920,12098,5987,5564,2410,2617,1016,1024
R,3,2010,50,4628573,2289913,2338660,1883897,1878876,264109,305393,20700,21834,95394,104652,3875,3814,21938,24091,1901746,1898226,269447,311997,32183,34738,103528,113096,6757,6881,2013064,2078147,1626230,1638568,254563,294823,16126,17671,93714,102860,3220,3178,19211,21047,1641684,1655302,258688,300056,26374,29222,101210,110511,5795,5894,276849,260513,257667,240308,9546,10570,4574,4163,1680,1792,655,636,2727,3044,260062,242924,10759,11941,5809,5516,2318,2585,962,987
R,3,2010,51,4400110,2160693,2239417,1785252,1808024,242867,285156,19220,20268,89332,99636,3470,3337,20552,22996,1801937,1826577,247856,291295,30133,33017,96849,107316,6155,6324,1916490,2002777,1558324,1589761,234408,275531,15022,16428,87853,98026,2882,2809,18001,20222,1572792,1605924,238290,280448,24765,27906,94743,105014,5293,5431,244203,236640,226928,218263,8459,9625,4198,3840,1479,1610,588,528,2551,2774,229145,220653,9566,10847,5368,5111,2106,2302,862,893
R,3,2010,52,4459069,2191079,2267990,1815508,1838936,243492,284247,19371,20441,88815,98589,3377,3203,20516,22574,1832117,1857047,248313,290209,30489,33121,96224,106153,6161,6058,1950528,2034701,1591891,1623455,235151,274947,15239,16752,87353,97046,2820,2677,18074,19824,1606388,1639189,238945,279713,25229,28121,94153,103946,5334,5230,240551,233289,223617,215481,8341,9300,4132,3689,1462,1543,557,526,2442,2750,225729,217858,9368,10496,5260,5000,2071,2207,827,828
R,3,2010,53,4305746,2105033,2200713,1747977,1783597,231268,275490,18295,19653,84676,96826,3140,3240,19677,21907,1764064,1801178,235866,281311,29208,32210,91628,103935,5636,5916,1882438,1980228,1541095,1580129,223505,266520,14423,16133,83346,95375,2642,2712,17427,19359,1555194,1595508,227120,271204,24291,27512,89761,101853,4914,5087,222595,220485,206882,203468,7763,8970,3872,3520,1330,1451,498,528,2250,2548,208870,205670,8746,10107,4917,4698,1867,2082,722,829
R,3,2010,54,4197264,2051186,2146078,1706040,1741257,222337,265075,17672,18867,83333,96521,2999,3101,18805,21257,1721282,1758310,226796,270684,28313,31140,89863,103422,5371,5707,1838027,1934174,1508135,1545750,214656,256463,14000,15584,82056,95043,2516,2589,16664,18745,1521517,1560644,218183,260936,23602,26665,88108,101344,4636,4934,213159,211904,197905,195507,7681,8612,3672,3283,1277,1478,483,512,2141,2512,199765,197666,8613,9748,4711,4475,1755,2078,735,773
R,3,2010,55,4200974,2056100,2144874,1712651,1744245,220960,262954,17516,18546,83384,95295,2995,3122,18594,20712,1727717,1760814,225380,268365,27989,30749,89702,101814,5419,5709,1849613,1939478,1521062,1554621,213447,254596,14021,15393,82131,93860,2521,2657,16431,18351,1534249,1569186,216892,258911,23480,26480,87956,99847,4712,4987,206487,205396,191589,189624,7513,8358,3495,3153,1253,1435,474,465,2163,2361,193468,191628,8488,9454,4509,4269,1746,1967,707,722
R,3,2010,56,3940335,1912587,2027748,1603837,1660617,197646,240089,16141,17502,75267,87592,2647,2881,17049,19067,1617729,1675978,201599,244941,25996,28968,80972,93454,4851,5201,1729262,1839862,1433914,1487153,190899,232567,12943,14530,74137,86290,2255,2454,15114,16868,1446092,1500610,194012,236450,21883,24936,79384,91639,4251,4551,183325,187886,169923,173464,6747,7522,3198,2972,1130,1302,392,427,1935,2199,171637,175368,7587,8491,4113,4032,1588,1815,600,650
R,3,2010,57,3869917,1876691,1993226,1577166,1634856,189820,232443,15466,16710,75057,87906,2588,2692,16594,18619,1590609,1649777,193583,237198,25299,27962,80514,93637,4724,4984,1703954,1813494,1416987,1468761,183442,225296,12528,13862,74006,86672,2186,2289,14805,16614,1428885,1481943,186417,229148,21487,24186,79060,91907,4140,4382,172737,179732,160179,166095,6378,7147,2938,2848,1051,1234,402,403,1789,2005,161724,167834,7166,8050,3812,3776,1454,1730,584,602
R,3,2010,58,3704178,1793786,1910392,1516197,1573580,177870,221278,14440,15719,67699,79849,2382,2548,15198,17418,1528611,1587587,181325,225830,23622,26610,72429,84786,4250,4635,1633055,1743226,1366895,1418916,172119,214733,11815,13165,66730,78708,2005,2215,13491,15489,1377817,1431244,174830,218430,20186,23138,71077,83188,3690,4101,160731,167166,149302,154664,5751,6545,2625,2554,969,1141,377,333,1707,1929,150794,156343,6495,7400,3436,3472,1352,1598,560,534
